,title,start_time,exercise_title,weight_kg,reps,rpe,week_of_a_year,muscle_group
2046,Evening workout 🏋️,2023-06-23 17:34:00,Bent Over Row (Barbell),60.0,8,8.0,34,Upper Back
2047,Evening workout 🏋️,2023-06-23 17:34:00,Bent Over Row (Barbell),60.0,8,8.0,34,Upper Back
2048,Evening workout 🏋️,2023-06-23 17:34:00,Hammer Curl (Dumbbell),12.0,12,9.0,34,Biceps
2049,Evening workout 🏋️,2023-06-23 17:34:00,Hammer Curl (Dumbbell),12.0,12,10.0,34,Biceps
2050,Evening workout 🏋️,2023-06-23 17:34:00,Hammer Curl (Dumbbell),12.0,10,9.0,34,Biceps
2051,Evening workout 🏋️,2023-06-23 17:34:00,Hammer Curl (Dumbbell),12.0,10,9.0,34,Biceps
2052,Evening workout 🏋️,2023-06-23 17:34:00,Bicep Curl (Cable),15.0,10,8.0,34,Biceps
2053,Evening workout 🏋️,2023-06-23 17:34:00,Bicep Curl (Cable),17.5,10,9.5,34,Biceps
2054,Evening workout 🏋️,2023-06-23 17:34:00,Bicep Curl (Cable),20.0,8,10.0,34,Biceps
2055,Evening workout 🏋️,2023-06-23 17:34:00,Bicep Curl (Cable),20.0,8,10.0,34,Biceps
2056,Evening workout 🏋️,2023-06-26 17:51:00,Bench Press (Barbell),40.0,6,6.0,35,Chest
2057,Evening workout 🏋️,2023-06-26 17:51:00,Bench Press (Barbell),40.0,4,6.0,35,Chest
2058,Evening workout 🏋️,2023-06-26 17:51:00,Bench Press (Barbell),50.0,2,6.0,35,Chest
2059,Evening workout 🏋️,2023-06-26 17:51:00,Bench Press (Barbell),70.0,5,9.5,35,Chest
2060,Evening workout 🏋️,2023-06-26 17:51:00,Bench Press (Barbell),70.0,5,9.5,35,Chest
2061,Evening workout 🏋️,2023-06-26 17:51:00,Bench Press (Barbell),70.0,4,9.0,35,Chest
2062,Evening workout 🏋️,2023-06-26 17:51:00,Bench Press (Barbell),70.0,3,9.5,35,Chest
2063,Evening workout 🏋️,2023-06-26 17:51:00,Bench Press - Close Grip (Barbell),50.0,12,9.0,35,Triceps
2064,Evening workout 🏋️,2023-06-26 17:51:00,Bench Press - Close Grip (Barbell),50.0,12,9.0,35,Triceps
2065,Evening workout 🏋️,2023-06-26 17:51:00,Bench Press - Close Grip (Barbell),50.0,12,9.5,35,Triceps
2066,Evening workout 🏋️,2023-06-26 17:51:00,Bench Press - Close Grip (Barbell),50.0,10,9.5,35,Triceps
2067,Evening workout 🏋️,2023-06-26 17:51:00,Lateral Raise (Dumbbell),12.0,12,7.0,35,Shoulders
2068,Evening workout 🏋️,2023-06-26 17:51:00,Lateral Raise (Dumbbell),12.0,12,8.0,35,Shoulders
2069,Evening workout 🏋️,2023-06-26 17:51:00,Lateral Raise (Dumbbell),12.0,12,8.0,35,Shoulders
2070,Evening workout 🏋️,2023-06-26 17:51:00,Lateral Raise (Dumbbell),12.0,12,9.0,35,Shoulders
2071,Evening workout 🏋️,2023-06-26 17:51:00,Cable Fly Crossovers,20.0,12,8.0,35,Chest
2072,Evening workout 🏋️,2023-06-26 17:51:00,Cable Fly Crossovers,20.0,12,8.0,35,Chest
2073,Evening workout 🏋️,2023-06-26 17:51:00,Cable Fly Crossovers,20.0,12,9.0,35,Chest
2074,Evening workout 🏋️,2023-06-26 17:51:00,Cable Fly Crossovers,20.0,12,9.0,35,Chest
2075,Evening workout 🏋️,2023-06-26 17:51:00,Triceps Rope Pushdown,15.0,12,8.0,35,Triceps
2076,Evening workout 🏋️,2023-06-26 17:51:00,Triceps Rope Pushdown,15.0,12,8.0,35,Triceps
2077,Evening workout 🏋️,2023-06-26 17:51:00,Triceps Rope Pushdown,15.0,12,9.0,35,Triceps
2078,Evening workout 🏋️,2023-06-26 17:51:00,Triceps Rope Pushdown,15.0,12,9.0,35,Triceps
2079,Pull+caffs,2023-06-27 18:10:00,Deadlift (Barbell),70.0,6,6.0,35,Hamstrings; Glutes
2080,Pull+caffs,2023-06-27 18:10:00,Deadlift (Barbell),70.0,4,6.0,35,Hamstrings; Glutes
2081,Pull+caffs,2023-06-27 18:10:00,Deadlift (Barbell),90.0,2,6.0,35,Hamstrings; Glutes
2082,Pull+caffs,2023-06-27 18:10:00,Deadlift (Barbell),120.0,4,9.0,35,Hamstrings; Glutes
2083,Pull+caffs,2023-06-27 18:10:00,Deadlift (Barbell),120.0,4,9.0,35,Hamstrings; Glutes
2084,Pull+caffs,2023-06-27 18:10:00,Deadlift (Barbell),120.0,3,8.5,35,Hamstrings; Glutes
2085,Pull+caffs,2023-06-27 18:10:00,Deadlift (Barbell),120.0,4,9.0,35,Hamstrings; Glutes
2086,Pull+caffs,2023-06-27 18:10:00,Bent Over Row (Barbell),60.0,8,8.0,35,Upper Back
2087,Pull+caffs,2023-06-27 18:10:00,Bent Over Row (Barbell),60.0,8,8.0,35,Upper Back
2088,Pull+caffs,2023-06-27 18:10:00,Bent Over Row (Barbell),60.0,8,8.0,35,Upper Back
2089,Pull+caffs,2023-06-27 18:10:00,Bent Over Row (Barbell),60.0,8,8.0,35,Upper Back
2090,Pull+caffs,2023-06-27 18:10:00,Bicep Curl (Dumbbell),12.0,12,8.0,35,Biceps
2091,Pull+caffs,2023-06-27 18:10:00,Bicep Curl (Dumbbell),12.0,12,8.5,35,Biceps
2092,Pull+caffs,2023-06-27 18:10:00,Bicep Curl (Dumbbell),12.0,12,9.0,35,Biceps
2093,Pull+caffs,2023-06-27 18:10:00,Bicep Curl (Dumbbell),12.0,12,9.0,35,Biceps
2094,Pull+caffs,2023-06-27 18:10:00,Hammer Curl (Cable),30.0,12,8.0,35,Biceps
2095,Pull+caffs,2023-06-27 18:10:00,Hammer Curl (Cable),35.0,12,9.5,35,Biceps
2096,Pull+caffs,2023-06-27 18:10:00,Hammer Curl (Cable),30.0,12,9.0,35,Biceps
2097,Pull+caffs,2023-06-27 18:10:00,Hammer Curl (Cable),30.0,12,9.0,35,Biceps
2098,Evening workout 🏋️,2023-06-28 18:05:00,Overhead Press (Barbell),20.0,6,6.0,35,Shoulders
2099,Evening workout 🏋️,2023-06-28 18:05:00,Overhead Press (Barbell),20.0,4,6.0,35,Shoulders
2100,Evening workout 🏋️,2023-06-28 18:05:00,Overhead Press (Barbell),40.0,3,6.0,35,Shoulders
2101,Evening workout 🏋️,2023-06-28 18:05:00,Overhead Press (Barbell),50.0,5,9.0,35,Shoulders
2102,Evening workout 🏋️,2023-06-28 18:05:00,Overhead Press (Barbell),50.0,5,9.0,35,Shoulders
2103,Evening workout 🏋️,2023-06-28 18:05:00,Overhead Press (Barbell),50.0,5,9.0,35,Shoulders
2104,Evening workout 🏋️,2023-06-28 18:05:00,Overhead Press (Barbell),50.0,4,9.5,35,Shoulders
2105,Evening workout 🏋️,2023-06-28 18:05:00,Rear Delt Reverse Fly (Machine),45.0,12,8.0,35,Shoulders
2106,Evening workout 🏋️,2023-06-28 18:05:00,Rear Delt Reverse Fly (Machine),45.0,12,9.5,35,Shoulders
2107,Evening workout 🏋️,2023-06-28 18:05:00,Rear Delt Reverse Fly (Machine),45.0,10,8.5,35,Shoulders
2108,Evening workout 🏋️,2023-06-28 18:05:00,Rear Delt Reverse Fly (Machine),45.0,10,9.0,35,Shoulders
2109,Evening workout 🏋️,2023-06-28 18:05:00,Bicep Curl (Barbell),20.0,13,8.0,35,Biceps
2110,Evening workout 🏋️,2023-06-28 18:05:00,Bicep Curl (Barbell),20.0,12,8.0,35,Biceps
2111,Evening workout 🏋️,2023-06-28 18:05:00,Bicep Curl (Barbell),20.0,12,9.0,35,Biceps
2112,Evening workout 🏋️,2023-06-28 18:05:00,Bicep Curl (Barbell),20.0,12,8.0,35,Biceps
2113,Evening workout 🏋️,2023-06-28 18:05:00,Lateral Raise (Dumbbell),12.0,12,8.0,35,Shoulders
2114,Evening workout 🏋️,2023-06-28 18:05:00,Lateral Raise (Dumbbell),14.0,12,9.0,35,Shoulders
2115,Evening workout 🏋️,2023-06-28 18:05:00,Lateral Raise (Dumbbell),12.0,11,9.0,35,Shoulders
2116,Evening workout 🏋️,2023-06-28 18:05:00,Lateral Raise (Dumbbell),12.0,12,9.0,35,Shoulders
2117,Morning workout ☀️,2023-07-01 10:49:00,Bench Press (Barbell),40.0,6,6.0,35,Chest
2118,Morning workout ☀️,2023-07-01 10:49:00,Bench Press (Barbell),40.0,4,6.0,35,Chest
2119,Morning workout ☀️,2023-07-01 10:49:00,Bench Press (Barbell),50.0,3,6.0,35,Chest
2120,Morning workout ☀️,2023-07-01 10:49:00,Bench Press (Barbell),70.0,5,9.0,35,Chest
2121,Morning workout ☀️,2023-07-01 10:49:00,Bench Press (Barbell),70.0,5,9.0,35,Chest
2122,Morning workout ☀️,2023-07-01 10:49:00,Bench Press (Barbell),70.0,4,9.0,35,Chest
2123,Morning workout ☀️,2023-07-01 10:49:00,Bench Press (Barbell),70.0,4,9.5,35,Chest
2124,Morning workout ☀️,2023-07-01 10:49:00,Incline Bench Press (Barbell),40.0,12,6.0,35,Chest
2125,Morning workout ☀️,2023-07-01 10:49:00,Incline Bench Press (Barbell),50.0,12,9.5,35,Chest
2126,Morning workout ☀️,2023-07-01 10:49:00,Incline Bench Press (Barbell),50.0,10,9.0,35,Chest
2127,Morning workout ☀️,2023-07-01 10:49:00,Incline Bench Press (Barbell),50.0,12,9.0,35,Chest
2128,Morning workout ☀️,2023-07-01 10:49:00,Triceps Rope Pushdown,15.0,12,8.0,35,Triceps
2129,Morning workout ☀️,2023-07-01 10:49:00,Triceps Rope Pushdown,15.0,12,9.0,35,Triceps
2130,Morning workout ☀️,2023-07-01 10:49:00,Triceps Rope Pushdown,15.0,12,9.0,35,Triceps
2131,Morning workout ☀️,2023-07-01 10:49:00,Lateral Raise (Dumbbell),14.0,12,9.0,35,Shoulders
2132,Morning workout ☀️,2023-07-01 10:49:00,Lateral Raise (Dumbbell),14.0,12,9.0,35,Shoulders
2133,Morning workout ☀️,2023-07-01 10:49:00,Lateral Raise (Dumbbell),14.0,12,9.0,35,Shoulders
2134,Morning workout ☀️,2023-07-01 10:49:00,Triceps Extension (Cable),20.0,15,6.0,35,Triceps
2135,Morning workout ☀️,2023-07-01 10:49:00,Triceps Extension (Cable),30.0,11,10.0,35,Triceps
2136,Morning workout ☀️,2023-07-01 10:49:00,Triceps Extension (Cable),20.0,10,10.0,35,Triceps
2137,Morning workout ☀️,2023-07-01 10:49:00,Low Cable Fly Crossovers,20.0,12,6.0,35,Chest
2138,Morning workout ☀️,2023-07-01 10:49:00,Low Cable Fly Crossovers,25.0,10,10.0,35,Chest
2139,Morning workout ☀️,2023-07-02 11:18:00,Front Squat,40.0,6,6.0,35,Quads; Hamstrings; Glutes
2140,Morning workout ☀️,2023-07-02 11:18:00,Front Squat,40.0,5,6.0,35,Quads; Hamstrings; Glutes
